id,log_price,image_path,image_exists,green_cover_ratio,road_density_ratio,built_up_density_ratio,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
7853321110.0,12.921472880009723,../data/images/7853321110.0.png,True,0.0565643310546875,0.4506683349609375,0.6025848388671875,409000,3,2.5,1950,7263,2.0,0,0,3,7,1950,0,2007,0,98065,47.5194,-121.869,2190,5900
626710220.0,13.07107218827772,../data/images/626710220.0.png,True,0.2341156005859375,0.212188720703125,0.1337890625,475000,3,2.5,2160,35912,2.0,0,0,3,8,2160,0,1982,0,98077,47.7273,-122.083,2230,35244
2881700547.0,12.30592250537653,../data/images/2881700547.0.png,True,0.239593505859375,0.21484375,0.3061981201171875,221000,3,1.0,1150,7260,1.0,0,0,3,7,1150,0,1959,0,98133,47.7344,-122.333,1200,7888
8138870060.0,12.88872999973542,../data/images/8138870060.0.png,True,0.0486297607421875,0.539154052734375,0.67333984375,395825,2,2.5,1590,1679,2.0,0,0,3,8,1590,0,2012,0,98029,47.5449,-122.011,1590,1680
226059121.0,13.122365377402328,../data/images/226059121.0.png,True,0.2291259765625,0.1159515380859375,0.071075439453125,500000,3,2.75,1560,77536,1.0,0,0,3,7,1400,160,1978,0,98072,47.7695,-122.126,2210,41449
4077800017.0,13.560619598657231,../data/images/4077800017.0.png,True,0.0923309326171875,0.38531494140625,0.4396514892578125,775000,4,2.75,2740,6200,1.5,0,3,4,8,1820,920,1947,0,98125,47.7084,-122.277,2430,6000
8146300025.0,13.556741124342862,../data/images/8146300025.0.png,True,0.2162322998046875,0.490509033203125,0.5042572021484375,772000,4,2.5,2500,8680,1.0,0,0,4,7,1250,1250,1958,0,98004,47.6073,-122.192,2140,8680
3524039204.0,13.579789490265188,../data/images/3524039204.0.png,True,0.1390380859375,0.3873291015625,0.612823486328125,790000,4,2.75,2840,11900,1.0,0,3,4,9,1640,1200,1961,0,98136,47.5271,-122.386,2790,10070
4003000053.0,13.54763241999736,../data/images/4003000053.0.png,True,0.223846435546875,0.2747344970703125,0.197967529296875,765000,3,2.75,2250,9600,2.5,0,0,4,9,1830,420,1909,1991,98122,47.6033,-122.287,2060,4980
7167000040.0,13.51440681653079,../data/images/7167000040.0.png,True,0.3648529052734375,0.0858001708984375,0.060089111328125,700000,4,3.0,3350,199253,2.0,0,0,3,10,3350,0,2004,0,98010,47.3602,-121.988,3350,183897
4379400580.0,13.45597581440824,../data/images/4379400580.0.png,True,0.061859130859375,0.4291839599609375,0.4578704833984375,698000,3,2.5,2580,4636,2.0,0,0,3,9,2580,0,2006,0,98074,47.6201,-122.025,2480,4500
5100404761.0,13.213119567155143,../data/images/5100404761.0.png,True,0.300140380859375,0.250732421875,0.2527313232421875,547500,3,2.0,1850,9570,1.0,0,0,4,7,950,900,1940,0,98115,47.697,-122.322,1430,6380
4335000145.0,12.81584093453868,../data/images/4335000145.0.png,True,0.17236328125,0.26409912109375,0.4063720703125,368000,3,1.75,1750,14400,1.0,0,0,4,7,1750,0,1951,0,98166,47.4535,-122.361,2030,14400
7203220410.0,13.580422200653002,../data/images/7203220410.0.png,True,0.0815277099609375,0.584991455078125,0.6221923828125,790500,4,2.75,3350,5416,2.0,0,0,3,9,3350,0,2014,0,98053,47.6849,-122.016,3625,5637
3052700472.0,13.120363378739665,../data/images/3052700472.0.png,True,0.042327880859375,0.652191162109375,0.678924560546875,499000,3,2.5,1460,1614,2.0,0,0,3,8,1180,280,2007,0,98117,47.6781,-122.374,1380,1402
3793400360.0,12.849506861271108,../data/images/3793400360.0.png,True,0.380462646484375,0.2802734375,0.388702392578125,380600,3,2.5,1920,12244,2.0,0,0,3,7,1920,0,1998,0,98019,47.7256,-121.97,1920,11859
4017050020.0,13.017005083966255,../data/images/4017050020.0.png,True,0.4007415771484375,0.3083953857421875,0.27294921875,450000,3,2.5,2450,19744,2.0,0,0,3,10,2450,0,1990,0,98038,47.3746,-122.026,2650,19597
3052700225.0,13.496903190044211,../data/images/3052700225.0.png,True,0.0717926025390625,0.5784454345703125,0.5984039306640625,727160,7,3.75,2310,5000,2.0,0,0,3,8,2310,0,1984,0,98117,47.6781,-122.376,1360,1552
8161000210.0,13.180634172318978,../data/images/8161000210.0.png,True,0.2150115966796875,0.3615875244140625,0.424957275390625,530000,3,2.5,3150,21893,2.0,0,0,3,9,3150,0,2006,0,98014,47.6455,-121.901,2280,21886
2826079145.0,13.39239204133378,../data/images/2826079145.0.png,True,0.212738037109375,0.1536712646484375,0.1450653076171875,655000,5,2.5,2560,46786,2.0,0,0,3,8,2560,0,1995,0,98019,47.7125,-121.915,2430,46929
924000040.0,12.688501881189456,../data/images/924000040.0.png,True,0.1584014892578125,0.42303466796875,0.54486083984375,324000,2,1.0,820,8370,1.0,0,0,4,7,820,0,1941,0,98177,47.7256,-122.361,1410,8370
3211100450.0,12.28765724080691,../data/images/3211100450.0.png,True,0.1788787841796875,0.3174285888671875,0.452484130859375,217000,3,1.0,1400,7800,1.0,0,0,3,7,1400,0,1962,0,98059,47.4789,-122.159,1400,7800
859000018.0,12.742568940017076,../data/images/859000018.0.png,True,0.223175048828125,0.341339111328125,0.5102386474609375,342000,3,2.5,1740,2226,2.0,0,0,3,8,1320,420,2008,0,98106,47.525,-122.366,1740,1789
7974200510.0,12.936036208848488,../data/images/7974200510.0.png,True,0.154632568359375,0.5691070556640625,0.5527801513671875,415000,2,1.0,1070,4500,1.0,0,0,3,7,1070,0,1937,0,98115,47.6802,-122.29,1320,4465
4232902335.0,13.997832948091215,../data/images/4232902335.0.png,True,0.15631103515625,0.3990325927734375,0.3905792236328125,1200000,5,4.0,2710,2800,3.0,0,0,3,10,2380,330,1974,2008,98119,47.6346,-122.364,1530,3600
4302200790.0,12.423202148655593,../data/images/4302200790.0.png,True,0.23492431640625,0.2371673583984375,0.329864501953125,248500,2,1.0,720,5160,1.0,0,0,3,6,720,0,1949,0,98106,47.5274,-122.357,990,5160
8562800250.0,13.297997623898429,../data/images/8562800250.0.png,True,0.195556640625,0.168975830078125,0.126739501953125,596000,4,2.25,2270,10000,1.0,0,0,5,8,1720,550,1974,0,98006,47.5599,-122.142,2270,10148
9268200050.0,13.016893966928787,../data/images/9268200050.0.png,True,0.1256866455078125,0.3603363037109375,0.3858184814453125,449950,3,1.75,1470,7590,1.0,0,0,3,7,1470,0,1988,0,98117,47.6964,-122.362,1700,5080
7960100030.0,13.30635187740947,../data/images/7960100030.0.png,True,0.1447906494140625,0.3545379638671875,0.340850830078125,601000,4,3.5,2160,3600,2.0,0,0,3,8,1660,500,1998,0,98122,47.6103,-122.297,1230,3840
6821101285.0,13.615840583835682,../data/images/6821101285.0.png,True,0.135223388671875,0.3906707763671875,0.4756317138671875,819000,3,1.75,1850,6000,1.5,0,0,3,8,1650,200,1913,1999,98199,47.6528,-122.401,1540,6000
2423020260.0,13.04115549117383,../data/images/2423020260.0.png,True,0.1760711669921875,0.3481292724609375,0.3951568603515625,461000,3,2.25,1850,7923,1.0,0,0,4,7,1150,700,1977,0,98033,47.7011,-122.171,1780,7420
2730000070.0,12.323860125621126,../data/images/2730000070.0.png,True,0.175811767578125,0.5503082275390625,0.668243408203125,225000,3,1.0,1120,10665,1.0,0,0,4,6,1120,0,1961,0,98001,47.2886,-122.274,1240,10639
2487200940.0,13.697853639354802,../data/images/2487200940.0.png,True,0.135223388671875,0.28668212890625,0.35272216796875,889000,4,3.5,3210,5000,3.0,0,0,3,9,3210,0,2014,0,98136,47.5203,-122.393,1360,5000
5014600240.0,13.432786403100184,../data/images/5014600240.0.png,True,0.1670989990234375,0.4024200439453125,0.438720703125,682000,5,2.75,2760,5000,2.0,0,0,3,9,2760,0,2005,0,98059,47.539,-122.188,2870,5030
3840700560.0,13.017005083966255,../data/images/3840700560.0.png,True,0.2371826171875,0.2351531982421875,0.282318115234375,450000,3,1.75,1810,12600,1.0,0,0,3,7,1400,410,1977,0,98034,47.7143,-122.233,1934,12600
1085621740.0,12.631343648903034,../data/images/1085621740.0.png,True,0.1239776611328125,0.5543670654296875,0.583282470703125,306000,4,2.5,2267,3577,2.0,0,0,3,7,2267,0,2014,0,98092,47.3384,-122.18,2056,3577
1887000100.0,13.091906231773164,../data/images/1887000100.0.png,True,0.1917877197265625,0.270782470703125,0.3077239990234375,485000,5,1.75,2460,14100,1.0,0,0,3,7,1380,1080,1972,0,98028,47.7452,-122.224,2028,11078
8651200040.0,13.76421831620775,../data/images/8651200040.0.png,True,0.198455810546875,0.1226654052734375,0.1253509521484375,950000,4,2.5,2790,15653,2.0,0,0,4,10,2790,0,1964,0,98040,47.5477,-122.215,3520,15653
5101405604.0,12.765691290604371,../data/images/5101405604.0.png,True,0.0788726806640625,0.0899200439453125,0.085662841796875,395000,1,1.0,900,6380,1.0,0,0,3,6,900,0,1947,0,98125,47.7019,-122.311,1830,6380
1498300875.0,13.005831808336865,../data/images/1498300875.0.png,True,0.0977325439453125,0.4784393310546875,0.5056304931640625,445000,3,2.5,1550,930,2.0,0,0,3,8,1060,490,2006,0,98144,47.5857,-122.314,1550,1301
5745600040.0,12.791080452981856,../data/images/5745600040.0.png,True,0.1333465576171875,0.1923675537109375,0.2626190185546875,359000,3,1.75,2200,11520,1.0,0,0,4,7,2200,0,1952,0,98133,47.7659,-122.341,1690,8038
7212660960.0,12.601490784782536,../data/images/7212660960.0.png,True,0.1089935302734375,0.1023406982421875,0.10589599609375,297000,3,2.5,1840,8234,2.0,0,0,3,8,1840,0,1994,0,98003,47.267,-122.312,1940,7601
6362900080.0,13.171155446333852,../data/images/6362900080.0.png,True,0.0601043701171875,0.3845062255859375,0.432647705078125,525000,6,3.0,2880,7560,2.0,0,0,3,7,2880,0,1980,0,98144,47.5959,-122.3,1470,1815
3526039160.0,13.910821646859096,../data/images/3526039160.0.png,True,0.215850830078125,0.1634979248046875,0.2079010009765625,1100000,3,3.0,3700,16857,1.0,0,0,3,10,2170,1530,2000,0,98117,47.6956,-122.392,2320,12000
8582010290.0,13.434251602680698,../data/images/8582010290.0.png,True,0.0961456298828125,0.222137451171875,0.18035888671875,683000,3,2.5,2300,9218,2.0,0,2,3,9,2300,0,1998,0,98027,47.5504,-122.077,2730,9930
7812800565.0,12.575914030220655,../data/images/7812800565.0.png,True,0.1087799072265625,0.296051025390625,0.4567108154296875,289500,3,1.0,960,6400,1.0,0,0,4,6,820,140,1944,0,98178,47.496,-122.239,1200,6600
9578090240.0,13.567050480716237,../data/images/9578090240.0.png,True,0.12823486328125,0.42425537109375,0.464202880859375,780000,4,2.75,3430,6500,2.0,0,0,3,9,3050,380,2006,0,98052,47.7079,-122.106,3070,6802
3649100264.0,12.91164481522143,../data/images/3649100264.0.png,True,0.25592041015625,0.1610870361328125,0.26422119140625,405000,3,2.0,1740,18000,1.0,0,0,3,7,1230,510,1989,0,98028,47.7397,-122.242,1740,11250
7242800020.0,12.532281680930817,../data/images/7242800020.0.png,True,0.58074951171875,0.3126678466796875,0.1683197021484375,277140,3,1.5,1190,785,2.0,0,0,3,8,920,270,2014,0,98052,47.6781,-122.117,2820,5626
2324079073.0,13.47302165746721,../data/images/2324079073.0.png,True,0.1322479248046875,0.149658203125,0.2082977294921875,710000,3,2.75,2930,218235,2.0,0,2,3,8,2930,0,1990,0,98024,47.5481,-121.886,2450,218235
3530430100.0,12.138869243416009,../data/images/3530430100.0.png,True,0.17919921875,0.176422119140625,0.237640380859375,187000,2,1.75,1050,2926,1.0,0,0,4,8,1050,0,1974,0,98198,47.3811,-122.317,1150,3802
1423400005.0,12.429020177633872,../data/images/1423400005.0.png,True,0.1629486083984375,0.5384979248046875,0.687652587890625,249950,3,1.0,1370,11658,1.0,0,0,4,6,1370,0,1958,0,98058,47.4576,-122.182,1080,9198
424049059.0,12.829336379587506,../data/images/424049059.0.png,True,0.258575439453125,0.2499847412109375,0.3671112060546875,373000,3,2.0,1400,2445,1.0,0,0,3,7,840,560,2002,0,98144,47.5926,-122.299,1400,3200
41000454.0,11.775297421715829,../data/images/41000454.0.png,True,0.2732086181640625,0.3607635498046875,0.40374755859375,130000,2,1.0,880,9000,1.0,0,0,3,5,880,0,1928,0,98188,47.4672,-122.291,1410,10000
2725069162.0,13.556741124342862,../data/images/2725069162.0.png,True,0.0950164794921875,0.5384521484375,0.5622711181640625,772000,4,2.5,2990,9643,2.0,0,0,3,9,2990,0,2003,0,98074,47.6292,-122.024,2990,8666
486000085.0,13.67256470231234,../data/images/486000085.0.png,True,0.0955963134765625,0.5335540771484375,0.6045379638671875,866800,4,3.5,2970,5000,2.0,0,2,3,9,2200,770,2001,0,98117,47.6772,-122.399,1470,4560
6131600060.0,12.273735966890268,../data/images/6131600060.0.png,True,0.179290771484375,0.498382568359375,0.553924560546875,214000,3,1.0,1200,8316,1.0,0,0,4,6,1200,0,1953,0,98002,47.3221,-122.215,1200,8316
6169901095.0,13.71015115341694,../data/images/6169901095.0.png,True,0.2152252197265625,0.455230712890625,0.47784423828125,900000,4,2.0,1980,7200,2.0,0,3,3,8,1700,280,1910,0,98119,47.6318,-122.369,2490,4200
7454000030.0,12.429220196836384,../data/images/7454000030.0.png,True,0.066619873046875,0.31585693359375,0.4608154296875,250000,2,1.0,740,6840,1.0,0,0,5,6,740,0,1942,0,98126,47.5172,-122.375,740,6840
5700000905.0,13.513054553109397,../data/images/5700000905.0.png,True,0.126495361328125,0.323089599609375,0.3515472412109375,739000,5,2.5,2840,5000,1.0,0,0,4,7,1620,1220,1913,0,98144,47.5817,-122.291,2200,5000
7857003318.0,12.676079399771028,../data/images/7857003318.0.png,True,0.052001953125,0.3031158447265625,0.3430938720703125,320000,3,1.0,1330,5850,1.0,0,0,3,7,930,400,1954,0,98108,47.5498,-122.298,1440,5850
3034200275.0,12.847929163278051,../data/images/3034200275.0.png,True,0.1858673095703125,0.2035675048828125,0.2717742919921875,380000,3,1.75,1240,8611,1.0,0,0,4,7,1240,0,1973,0,98133,47.7175,-122.331,1700,8037
3222079136.0,12.269052139516225,../data/images/3222079136.0.png,True,0.35675048828125,0.172088623046875,0.1203460693359375,213000,3,1.75,1200,55321,1.5,0,0,5,7,1200,0,1977,0,98010,47.3492,-121.935,1910,54450
7657000210.0,12.54254845357358,../data/images/7657000210.0.png,True,0.1307220458984375,0.3405609130859375,0.427886962890625,280000,3,1.75,1550,7410,1.5,0,0,5,7,1550,0,1944,0,98178,47.4951,-122.237,1250,7467
5021900050.0,13.632189702037216,../data/images/5021900050.0.png,True,0.11749267578125,0.285186767578125,0.3397674560546875,832500,3,2.0,1870,9527,1.0,0,0,4,7,1870,0,1951,1997,98040,47.5777,-122.224,1970,11904
7806500290.0,13.190023895035274,../data/images/7806500290.0.png,True,0.1944732666015625,0.1523895263671875,0.1744232177734375,535000,3,2.5,2790,19485,2.0,0,0,3,9,2790,0,1990,0,98059,47.4688,-122.124,2580,17859
6021500025.0,13.356250608153818,../data/images/6021500025.0.png,True,0.11181640625,0.446380615234375,0.579193115234375,631750,3,1.75,2360,4063,1.0,0,0,5,7,1180,1180,1940,0,98117,47.6902,-122.382,1660,4063
2767603931.0,13.058360179622303,../data/images/2767603931.0.png,True,0.040283203125,0.5789642333984375,0.61614990234375,469000,3,3.25,1370,1194,3.0,0,0,3,8,1370,0,2004,0,98107,47.6718,-122.388,1800,2678
1721059218.0,12.512365458792964,../data/images/1721059218.0.png,True,0.21539306640625,0.2343902587890625,0.27972412109375,271675,3,1.75,2140,13068,1.0,0,0,4,7,1460,680,1974,0,98092,47.3099,-122.197,2090,17424
8567300270.0,13.008076473152151,../data/images/8567300270.0.png,True,0.144866943359375,0.1745147705078125,0.1736602783203125,446000,4,2.0,2280,43692,1.0,0,0,3,7,1140,1140,1957,1984,98038,47.4067,-122.03,2580,37938
3438501662.0,12.506180941677355,../data/images/3438501662.0.png,True,0.2492218017578125,0.119140625,0.1599273681640625,270000,3,1.0,1500,5605,1.0,0,0,5,6,750,750,1942,0,98106,47.5456,-122.359,1050,9100
5014000215.0,13.025854679664231,../data/images/5014000215.0.png,True,0.1046600341796875,0.358367919921875,0.491119384765625,454000,2,1.0,880,6731,1.0,0,0,4,7,880,0,1950,0,98116,47.5694,-122.395,1240,6731
8041100010.0,12.840003118946523,../data/images/8041100010.0.png,True,0.2493438720703125,0.14483642578125,0.2270050048828125,377000,3,1.75,1820,34800,1.0,0,0,4,6,1820,0,1967,0,98027,47.4616,-121.98,2570,52707
3856904970.0,13.058360179622303,../data/images/3856904970.0.png,True,0.17156982421875,0.3703460693359375,0.3777923583984375,469000,2,1.0,1120,4284,1.0,0,0,3,6,730,390,1921,0,98105,47.6688,-122.324,2050,4160
8731981500.0,12.779875885354992,../data/images/8731981500.0.png,True,0.1789093017578125,0.2722625732421875,0.441162109375,355000,4,1.75,2160,8000,1.0,0,0,4,9,1660,500,1976,0,98023,47.3165,-122.382,2350,8200
3432500760.0,12.821260987319455,../data/images/3432500760.0.png,True,0.185577392578125,0.29248046875,0.3248138427734375,370000,3,1.0,1440,8287,1.5,0,0,4,7,1440,0,1928,0,98155,47.7438,-122.315,1330,8285
4343800080.0,12.628070334272698,../data/images/4343800080.0.png,True,0.1861572265625,0.19940185546875,0.2152862548828125,305000,2,1.0,860,7250,1.0,0,0,3,6,860,0,1949,0,98133,47.7206,-122.35,1270,7250
1797500230.0,13.981025843899117,../data/images/1797500230.0.png,True,0.1413726806640625,0.49237060546875,0.492706298828125,1180000,4,3.0,2570,4000,2.0,0,0,3,8,1750,820,1909,2014,98115,47.6743,-122.313,1970,4000
5249804560.0,13.1421679654829,../data/images/5249804560.0.png,True,0.089813232421875,0.2109527587890625,0.238189697265625,510000,4,1.0,1060,7200,1.0,0,1,3,6,880,180,1925,0,98118,47.5591,-122.268,1910,7200
8825900070.0,13.465954500233115,../data/images/8825900070.0.png,True,0.0855560302734375,0.2602691650390625,0.2497100830078125,705000,6,2.0,2570,4240,1.5,0,0,4,7,1970,600,1911,0,98115,47.6754,-122.307,2030,4240
7694800070.0,13.056225711649638,../data/images/7694800070.0.png,True,0.25506591796875,0.42413330078125,0.3987579345703125,468000,2,2.5,1480,2167,2.0,0,0,3,8,1390,90,2007,0,98052,47.6658,-122.132,2130,2556
3448001285.0,13.000198003314573,../data/images/3448001285.0.png,True,0.153564453125,0.1533203125,0.1582489013671875,442500,4,2.0,1540,5920,1.5,0,0,5,7,1540,0,1935,0,98125,47.7148,-122.301,1630,6216
1823059030.0,11.976665770490769,../data/images/1823059030.0.png,True,0.127471923828125,0.483551025390625,0.636260986328125,159000,3,1.0,1320,6534,1.0,0,0,3,7,1320,0,1952,0,98055,47.4806,-122.223,2140,7405
6646200090.0,13.384729180332174,../data/images/6646200090.0.png,True,0.2074432373046875,0.2889556884765625,0.300872802734375,650000,4,3.5,3270,15704,2.0,0,0,3,9,2110,1160,1990,0,98074,47.6256,-122.042,3020,8582
1214700090.0,12.54254845357358,../data/images/1214700090.0.png,True,0.1580657958984375,0.2253265380859375,0.29119873046875,280000,3,2.0,1780,11342,1.0,0,0,3,7,1780,0,1964,0,98148,47.4617,-122.327,2140,8449
1962200036.0,13.304686600863562,../data/images/1962200036.0.png,True,0.1143646240234375,0.4615936279296875,0.4729766845703125,600000,3,1.75,1620,1325,2.5,0,0,3,9,1430,190,2005,0,98102,47.6498,-122.321,1750,1572
2180001080.0,12.533579815765735,../data/images/2180001080.0.png,True,0.373016357421875,0.1602630615234375,0.17657470703125,277500,3,2.0,1260,22100,2.0,0,0,4,7,1260,0,1981,0,98023,47.2772,-122.354,1430,13000
2568300040.0,13.471682735226274,../data/images/2568300040.0.png,True,0.277740478515625,0.17730712890625,0.1505279541015625,709050,4,3.5,2720,9000,2.0,0,0,3,8,2670,50,1997,0,98125,47.7034,-122.297,1960,7772
4389200753.0,14.263397020933825,../data/images/4389200753.0.png,True,0.117218017578125,0.4740753173828125,0.51934814453125,1565000,4,2.75,2810,8570,2.0,0,0,3,10,2810,0,1993,0,98004,47.6159,-122.211,2810,9621
293000165.0,12.999067423500716,../data/images/293000165.0.png,True,0.137237548828125,0.34942626953125,0.5706329345703125,442000,3,1.5,2050,6384,1.0,0,0,3,7,1350,700,1958,0,98126,47.5325,-122.378,1590,7214
2571910420.0,12.676079399771028,../data/images/2571910420.0.png,True,0.3540191650390625,0.3373870849609375,0.353485107421875,320000,4,2.5,2050,8424,2.0,0,0,4,8,2050,0,1993,0,98022,47.196,-122.011,1970,8448
5700000975.0,13.664688831019712,../data/images/5700000975.0.png,True,0.1011962890625,0.3887176513671875,0.46441650390625,860000,5,1.75,2510,6000,1.5,0,0,5,8,2010,500,1920,0,98144,47.5798,-122.292,2240,5000
8944310330.0,12.83468397161566,../data/images/8944310330.0.png,True,0.2047271728515625,0.46783447265625,0.4663238525390625,375000,3,2.5,1520,5649,2.0,0,0,4,7,1520,0,1989,0,98034,47.7221,-122.162,1540,5000
9478500640.0,12.586223364451625,../data/images/9478500640.0.png,True,0.1105194091796875,0.502777099609375,0.5305938720703125,292500,4,2.5,2250,4495,2.0,0,0,3,7,2250,0,2008,0,98042,47.3663,-122.114,2250,4500
3288301050.0,13.085701467719382,../data/images/3288301050.0.png,True,0.202667236328125,0.113250732421875,0.11187744140625,482000,4,2.75,3010,15750,1.0,0,0,4,8,1560,1450,1973,0,98034,47.7336,-122.183,2110,9450
6145601890.0,12.936036208848488,../data/images/6145601890.0.png,True,0.1129608154296875,0.4300079345703125,0.451507568359375,415000,5,1.75,1960,3748,1.0,0,0,3,7,980,980,1965,0,98133,47.7027,-122.349,1410,3844
